X,Y,OBJECTID,Road_System,Route_Num,Route_Section,Milepost,Date_Time,Time_of_Day,City,County,Location_1,Location_Link,Location_2,Latitude,Longitude,Unique_Crash_ID,Intersection_ID,Severity,Uninjured,Level_C_Injuries,Level_B_Injuries,Level_A_Injuries,Fatalities,Agency_Name,Report_Id,Crash_Location,Road_Description,Vehicles,Road_Contour,Road_Cond,Lighting_Cond,Weather,Limit1,Limit2,Limit3,Ramp_Id,Crash_Type,Fixed_Object,Event1,Event2,Event3,Mhe,Animal_Species,Veh1_Dir,Veh1_Type,Driver1_Cond,Veh1_Human_Contr_Factor,Veh1_Speed,Veh1_Movement,Driver1_State,Veh1_HAZMAT,Driver1_Belt,Veh1_Cycle_Prot,Driver1_Inj_Level,Veh2_Dir,Veh2_Type,Driver2_Cond,Veh2_Human_Contr_Factor,Veh2_Speed,Veh2_Movement,Driver2_State,Veh2_HAZMAT,Driver2_Belt,Veh2_Cycle_Prot,Driver2_Inj_Level,Veh3_Dir,Veh3_Type,Driver3_Cond,Veh3_Human_Contr_Factor,Veh3_Speed,Veh3_Movement,Driver3_State,Veh3_HAZMAT,Driver3_Belt,Veh3_Cycle_Prot,Driver3_Inj_Level,Sum_of_Minor_and_Severe,Sum_of_Severe,Bicycle_Involved,Pedestrian_Involved,Motorcycle_Involved,Impairment_Involved,Helmet_Involved,Corridor_1,Corridor_2,Serial_No,GlobalID,created_user,created_date,last_edited_user,last_edited_date
-105.127892113489,39.986939484349,768583,State Highway,0,,0,2021/11/14 16:50:00+00,1650,LOUISVILLE,BOULDER,COURTESY RD,AT,SOUTH BOULDER RD,39.986946,-105.127902,3216618,3107,No Injury (PDO),2,0,0,0,0,LUPD,,On Road,Intersection Related,2,Curve On Level,Dry,Dawn or Dusk,None,45,45,,,Rear End,FO:No,Rear End,,,Rear End,,North,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,10,Making Right Turn,CO,No,Yes,,No Injury (PDO),North,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,0,Making Right Turn,CO,No,Yes,,1,Unknown,,,,,,0,,No,,,0,0,,,,,,,,184554,{59588800-E817-4167-9DD5-EB9EB52A1EFD},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.112668618976,39.9674904862247,768584,City Street,0,,0,2021/01/13 00:00:00+00,0,LOUISVILLE,BOULDER,CTC BLVD,AT,DOGWOOD ST,39.967497,-105.1126785,3214758,24838,Evident Non-Incapacitating (B),1,0,1,0,0,LUPD,,On Road,Intersection,2,Straight On Level,Dry,Daylight,None,25,25,,,Broadside,FO:No,Broadside,,,Broadside,,West,Pickup Truck/Utility Van,No Impairment Suspected,Unknown,25,Going Straight,CO,No,Yes,,No Injury (PDO),North,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,25,Going Straight,CO,No,Yes,,3,Unknown,,,,,,0,0,No,,,1,0,,,,,,,,56345,{9992EDEC-35E5-49D9-AA7B-85D60A9CB1B0},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.160584608867,39.9587244897639,768585,City Street,0,,0,2021/09/06 14:00:00+00,1400,LOUISVILLE,BOULDER,DILLION RD,AT,DAHLIA ST W,39.958731,-105.1605945,3216085,30988,No Injury (PDO),3,0,0,0,0,LUPD,,On Road,Intersection,2,Straight On Level,Dry,Daylight,None,40,25,,,Broadside,FO:No,Broadside,,,Broadside,,West,Passenger Car/Van,No Impairment Suspected,Driver Preoccupied,1,Slowing,CO,No,Yes,,No Injury (PDO),North,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,10,Making Left Turn,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,160616,{0CF603B7-997C-459C-BE21-1D8D0706E5FF},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.128193617207,39.9578064877121,768586,City Street,0,,0,2021/05/28 16:58:00+00,1658,LOUISVILLE,BOULDER,DILLION RD,AT,96TH ST,39.957813,-105.1282035,3215453,3095,No Injury (PDO),2,0,0,0,0,LUPD,,On Road,Intersection,2,Straight On Level,Dry,Daylight,None,45,45,,,Approach Turn,FO:No,Approach Turn,,,Approach Turn,,West,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,5,Making Left Turn,CO,No,Yes,,No Injury (PDO),East,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,45,Going Straight,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,130900,{14E67CC2-9BB1-418E-9888-544D5A5BF060},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.159176109725,39.9606774893755,768587,City Street,0,,0,2021/10/26 12:15:00+00,1215,LOUISVILLE,BOULDER,DAHLIA ST,AT,RIDGE PL,39.960684,-105.159186,3216482,29448,Evident Non-Incapacitating (B),1,0,1,0,0,LUPD,,On Road,Intersection,2,Straight On Level,Dry,Daylight,None,35,35,,,Sideswipe Same Direction,FO:No,Broadside,,,Broadside,,North,SUV,No Impairment Suspected,No Apparent Contributing Factor,20,Making Left Turn,CO,No,Yes,,Evident Non-Incapacitating (B),South,SUV,No Impairment Suspected,No Apparent Contributing Factor,20,Making Right Turn,CO,No,Yes,,1,Unknown,,,,,,0,,No,,,1,0,,,,,,,,177149,{F35370D4-5756-49D2-8B57-882FDD10B3EB},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.147930612305,39.9563214895311,768588,City Street,0,,0,2021/11/29 00:00:00+00,0,LOUISVILLE,BOULDER,DILLION RD,AT,S 88TH ST,39.956328,-105.1479405,3216698,2837,No Injury (PDO),4,0,0,0,0,LUPD,,On Road,Intersection,2,Straight On Level,Dry,Daylight,None,20,20,,,Approach Turn,FO:No,Approach Turn,,,Approach Turn,,West,Pickup Truck/Utility Van,No Impairment Suspected,No Apparent Contributing Factor,15,Making Left Turn,CO,No,Yes,,No Injury (PDO),East,SUV,No Impairment Suspected,No Apparent Contributing Factor,25,Going Straight,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,187970,{974F45AA-A5FF-4563-AAA6-423876D6A741},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.163027959415,39.9608313406801,768589,City Street,0,,0,2021/12/08 11:44:00+00,1144,LOUISVILLE,BOULDER,DILLON RD,AT,939 W,39.96083785,-105.16303785,3216779,2617,No Injury (PDO),5,0,0,0,0,LUPD,,On Road,Intersection,2,Straight On Grade,Dry,Daylight,None,0,0,,,Rear End,FO:No,Rear End,,,Rear End,,South,SUV,No Impairment Suspected,Driver Preoccupied,0,Slowing,CO,No,Yes,,No Injury (PDO),South,Passenger Car/Van,No Impairment Suspected,,0,Stopped in Traffic,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,189009,{3182CC81-8727-49D7-A642-EF2A08811A28},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.121538118752,39.9578199875011,768590,City Street,0,,0,2021/06/02 15:49:00+00,1549,LOUISVILLE,BOULDER,DILLION RD,AT,S PIERCE AVE,39.9578265,-105.121548,3215475,25016,Possible/Complaint of Injury (C,1,1,0,0,0,LUPD,,On Road,Intersection,2,Straight On Level,Dry,Daylight,None,45,45,,,Rear End,FO:No,Rear End,,,Rear End,,East,Passenger Car/Van,No Impairment Suspected,Unknown,35,Going Straight,CO,No,Yes,,Possible/Complaint of Injury (C,East,SUV,No Impairment Suspected,No Apparent Contributing Factor,0,Slowing,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,1,0,,,,,,,,131326,{341E75E8-88AF-4869-812D-768AC9BC01F0},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.147930612305,39.9563214895311,768591,City Street,0,,0,2021/07/06 14:15:00+00,1415,LOUISVILLE,BOULDER,DILLION RD,AT,S 88TH ST,39.956328,-105.1479405,3215703,2837,Possible/Complaint of Injury (C,2,1,0,0,0,LUPD,,On Road,Intersection,2,Straight On Level,Dry,Daylight,None,35,35,,,Approach Turn,FO:No,Approach Turn,,,Approach Turn,,East,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,35,Going Straight,CO,No,Yes,,No Injury (PDO),West,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,10,Making Left Turn,CO,No,Yes,,2,Unknown,,,,,,0,0,No,,,1,0,,,,,,,,139935,{66FDF72A-40AC-405C-96AA-71BA3E9EAE51},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.109347621323,39.9578964869325,768592,City Street,0,,0,2021/10/18 10:32:00+00,1032,LOUISVILLE,BOULDER,DILLON RD,AT,104TH ST,39.957903,-105.1093575,3216421,3224,No Injury (PDO),2,0,0,0,0,LUPD,,On Road,Intersection,2,Hillcrest,Dry,Daylight,None,45,45,,,Approach Turn,FO:No,Approach Turn,,,Approach Turn,,East,Passenger Car/Van,No Impairment Suspected,Unknown,15,Making Left Turn,CO,No,Yes,,No Injury (PDO),West,SUV,No Impairment Suspected,No Apparent Contributing Factor,45,Going Straight,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,174856,{79A479A8-2CFE-42DB-96AA-9EEE03C49B50},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.128193617207,39.9578064877121,768593,City Street,0,,0,2021/09/17 20:58:00+00,2058,LOUISVILLE,BOULDER,DILLON RD,AT,96TH ST,39.957813,-105.1282035,3216185,3095,No Injury (PDO),3,0,0,0,0,LUPD,,On Road,Intersection Related,2,Straight On Level,Dry,Dark Lighted,None,45,45,,,Rear End,FO:No,Rear End,,,Rear End,,East,SUV,No Impairment Suspected,No Apparent Contributing Factor,0,Going Straight,CO,No,Yes,,No Injury (PDO),East,SUV,No Impairment Suspected,No Apparent Contributing Factor,0,Stopped in Traffic,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,167229,{DEBBE383-463A-46F5-9B0E-C2D53DFC2DEE},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.128193617207,39.9578064877121,768594,City Street,0,,0,2021/12/01 10:00:00+00,1000,LOUISVILLE,BOULDER,DILLON RD,AT,96TH ST,39.957813,-105.1282035,3216717,,No Injury (PDO),2,0,0,0,0,LUPD,,On Road,Non-Intersection,2,Straight On Level,Dry,Daylight,None,45,45,,,Rear End,FO:No,Rear End,,,Rear End,,East,Pickup Truck/Utility Van,No Impairment Suspected,Unknown,10,Going Straight,CO,No,Yes,,No Injury (PDO),East,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,0,Stopped in Traffic,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,187936,{1B719C92-F095-45C9-A735-05AC65611815},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.128193617207,39.9578064877121,768595,City Street,0,,0,2021/04/07 12:52:00+00,1252,LOUISVILLE,BOULDER,DILLON RD,AT,96TH ST,39.957813,-105.1282035,3215156,3095,No Injury (PDO),4,0,0,0,0,LUPD,,On Road,Intersection,2,Straight On Level,Dry,Daylight,None,40,40,,,Approach Turn,FO:No,Approach Turn,,,Approach Turn,,East,Pickup Truck/Utility Van,No Impairment Suspected,No Apparent Contributing Factor,20,Making Left Turn,CO,No,Yes,,No Injury (PDO),West,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,40,Going Straight,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,123517,{BF470F71-C836-46CB-A035-373F8342341C},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.16478760785,39.9614604896507,768596,City Street,0,,0,2021/12/15 16:30:00+00,1630,LOUISVILLE,BOULDER,DILLON RD,AT,MCCASLIN BLVD,39.961467,-105.1647975,3216829,2617,No Injury (PDO),2,0,0,0,0,LUPD,,On Road,Intersection Related,2,Straight On Grade,Dry,Dawn or Dusk,None,34,35,,,Rear End,FO:No,Rear End,,,Rear End,,North,Passenger Car/Van,No Impairment Suspected,Unknown,5,Making Left Turn,CO,No,Yes,,No Injury (PDO),North,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,0,Making Left Turn,CO,No,Yes,,1,Unknown,,,,,,0,,No,,,0,0,,,,,,,,195932,{CB5E8563-AE9E-4730-834E-52835E60A39F},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.128193617207,39.9578064877121,768597,City Street,0,,0,2021/11/29 19:52:00+00,1952,LOUISVILLE,BOULDER,DILLON RD,AT,96TH ST,39.957813,-105.1282035,3216708,3095,"Evident, Incapacitating (A)",1,0,0,1,0,LUPD,,On Road,Intersection,2,Straight On Level,Dry,Dark Lighted,None,40,40,,,Approach Turn,FO:No,Approach Turn,,,Approach Turn,,East,SUV,No Impairment Suspected,No Apparent Contributing Factor,20,Making Left Turn,CO,No,Yes,,No Injury (PDO),West,SUV,No Impairment Suspected,No Apparent Contributing Factor,40,Going Straight,CO,No,Yes,,4,Unknown,,,,,,0,0,No,,,1,1,,,,,,,,187926,{2E22C7AD-21E7-4013-970B-F90E1D91B6A4},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.121538118752,39.9578199875011,768598,City Street,0,,0,2021/07/21 00:00:00+00,0,LOUISVILLE,BOULDER,DILLON RD,AT,S PIERCE AVE,39.9578265,-105.121548,3215785,25016,No Injury (PDO),2,0,0,0,0,LUPD,,On Road,Intersection,2,Straight On Level,Dry,Daylight,None,35,35,,,Approach Turn,FO:No,Approach Turn,Broadside,,Approach Turn,,East,Pickup Truck/Utility Van,No Impairment Suspected,No Apparent Contributing Factor,25,Making Left Turn,CO,No,Yes,,No Injury (PDO),West,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,35,Going Straight,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,147515,{1B1E01A1-E090-4831-9FE7-13473E85B347},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.128193617207,39.9578064877121,768599,City Street,0,,0,2021/10/12 20:42:00+00,2042,LOUISVILLE,BOULDER,DILLON RD,AT,S 96TH ST,39.957813,-105.1282035,3216385,3095,Possible/Complaint of Injury (C,2,1,0,0,0,LUPD,,On Road,Intersection,2,Straight On Level,Wet,Dark Lighted,None,45,45,,,Approach Turn,FO:No,Approach Turn,,,Approach Turn,,West,Passenger Car/Van,No Impairment Suspected,Driver Emotionally Upset,35,Making Left Turn,CO,No,Yes,,No Injury (PDO),East,SUV,No Impairment Suspected,No Apparent Contributing Factor,25,Going Straight,CO,No,Yes,,2,Unknown,,,,,,0,0,No,,,1,0,,,,,,,,176190,{3476B811-3B18-4F70-A361-B0E3B6507093},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.151134611674,39.9567084899573,768600,City Street,0,,0,2021/08/16 18:06:00+00,1806,LOUISVILLE,BOULDER,DILLON RD,AT,ST ANDREWS LN,39.956715,-105.1511445,3215938,30001,No Injury (PDO),2,0,0,0,0,LUPD,,On Road,Intersection Related,2,Straight On Grade,Dry,Daylight,None,35,35,,,Rear End,FO:No,Rear End,,,Rear End,,West,Passenger Car/Van,No Impairment Suspected,Driver Preoccupied,35,Going Straight,CO,No,Yes,,No Injury (PDO),West,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,0,Stopped in Traffic,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,155333,{F0E656E0-09DA-40C8-916B-A6448190334D},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.129408613923,39.9836634846979,768601,City Street,0,,0,2021/08/11 15:00:00+00,1500,LOUISVILLE,BOULDER,GRIFFITH ST,AT,CANNON ST,39.98367,-105.1294185,3215906,23808,No Injury (PDO),4,0,0,0,0,LUPD,,On Road,Intersection,2,Straight On Level,Dry,Daylight,None,25,25,,,Broadside,FO:No,Broadside,,,Broadside,,North,Pickup Truck/Utility Van,No Impairment Suspected,Unknown,15,Making Left Turn,CO,No,Yes,,No Injury (PDO),West,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,25,Going Straight,VT,No,Yes,,1,Unknown,,,,,,0,,No,,,0,0,,,,,,,,153951,{603EA497-1805-48FC-949D-4B1E94AA3CCD},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.164490606753,39.9724674887326,768602,City Street,0,,0,2021/05/19 17:34:00+00,1734,LOUISVILLE,BOULDER,MCCASLIN BLVD,AT,CENTENNIAL PKWY,39.972474,-105.1645005,3215384,2623,No Injury (PDO),2,0,0,0,0,LUPD,,On Road,Intersection,2,Straight On Level,Dry,Daylight,None,40,0,,,Approach Turn,FO:No,Approach Turn,,,Approach Turn,,North,Passenger Car/Van,No Impairment Suspected,Unknown,15,Making Left Turn,CO,No,Yes,,No Injury (PDO),South,SUV,No Impairment Suspected,No Apparent Contributing Factor,0,Going Straight,CO,No,Yes,,1,Unknown,,,,,,0,,No,,,0,0,,,,,,,,116654,{B004346B-8548-4FA3-ABD6-2D40986D50BD},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.130772114773,39.9768324855221,768603,City Street,0,,0,2021/03/20 17:15:00+00,1715,LOUISVILLE,BOULDER,FRONT ST,AT,PINE ST,39.976839,-105.130782,3215077,3084,No Injury (PDO),3,0,0,0,0,LUPD,,On Road,Intersection Related,2,Straight On Level,Dry,Daylight,None,25,25,,,Rear End,FO:No,Rear End,,,Rear End,,North,SUV,Alcohol,Unknown,2,Going Straight,CO,No,Yes,,No Injury (PDO),North,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,0,Stopped in Traffic,CO,No,Yes,,1,Unknown,,,,,,0,,No,,,0,0,,,,Impairment,,,,108774,{F9857AB5-0105-40FC-BED8-8431B5961261},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.156980107201,39.983762486812,768604,City Street,0,,0,2021/12/25 18:08:00+00,1808,LOUISVILLE,BOULDER,FORD PL,AT,W WILLOW ST,39.983769,-105.15699,3216899,26279,No Injury (PDO),3,0,0,0,0,LUPD,,On Road,Intersection,2,Straight On Level,Dry,Dark Un-Lighted,None,25,25,,,Broadside,FO:No,Broadside,,,Broadside,,West,Passenger Car/Van,No Impairment Suspected,Unknown,0,Making Left Turn,CO,No,Yes,,No Injury (PDO),South,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,0,Going Straight,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,194922,{131DD0E3-B865-42B0-BB7F-270ECF5FD9B8},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.164490606753,39.9724674887326,768605,City Street,0,,0,2021/01/04 13:36:00+00,1336,LOUISVILLE,BOULDER,MCCASLIN BLVD,AT,CENTENNIAL PKWY,39.972474,-105.1645005,3214704,2623,Evident Non-Incapacitating (B),1,0,2,0,0,LUPD,,On Road,Intersection,3,Straight On Level,Dry,Daylight,None,35,40,40,,Broadside,FO:No,Broadside,Rear End,,Broadside,,East,SUV,No Impairment Suspected,Driver Unfamiliar with Area,0,Stopped in Traffic,CO,No,Yes,,No Injury (PDO),North,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,0,Making Left Turn,CO,No,Yes,,3,South,SUV,,No Apparent Contributing Factor,25,Going Straight,CO,0,No,,3,2,0,,,,,,,,55545,{CA5A677A-BEB2-4DDA-AB74-82D5BA0EBE62},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.163536606898,39.9686244889293,768606,City Street,0,,0,2021/12/01 14:00:00+00,1400,LOUISVILLE,BOULDER,MCCASLIN BLVD,AT,CENTURY DR,39.968631,-105.1635465,3216725,24058,No Injury (PDO),2,0,0,0,0,LUPD,,On Road,Intersection,2,Straight On Level,Dry,Daylight,None,35,35,,,Broadside,FO:No,Broadside,,,Broadside,,South,Pickup Truck/Utility Van,No Impairment Suspected,Unknown,35,Going Straight,CO,No,Yes,,No Injury (PDO),East,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,5,Making Left Turn,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,187941,{6F7817FC-4C66-4B94-B433-5F3D333812F7},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.163536606898,39.9686244889293,768607,City Street,0,,0,2021/03/07 12:25:00+00,1225,LOUISVILLE,BOULDER,MCCASLIN BLVD,AT,CENTURY DR,39.968631,-105.1635465,3215021,,No Injury (PDO),3,0,0,0,0,LUPD,,On Road,Non-Intersection,2,Straight On Level,Dry,Daylight,None,40,40,,,Rear End,FO:No,Rear End,,,Rear End,,South,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,10,Going Straight,CO,No,Yes,,No Injury (PDO),South,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,0,Stopped in Traffic,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,107391,{C3CB56F0-0CD0-42E3-AF8E-BA22696E22A7},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.163536606898,39.9686244889293,768608,City Street,0,,0,2021/02/11 00:00:00+00,0,LOUISVILLE,BOULDER,MCCASLIN BLVD,AT,CENTURY DR,39.968631,-105.1635465,3214890,24058,No Injury (PDO),3,0,0,0,0,LUPD,,On Road,Intersection,2,Straight On Level,Dry,Daylight,None,40,40,,,Approach Turn,FO:No,Approach Turn,,,Approach Turn,,North,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,5,Making Left Turn,CO,No,Yes,,No Injury (PDO),South,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,10,Going Straight,CO,No,Yes,,1,South,,No Impairment Suspected,No Apparent Contributing Factor,,,CO,,Yes,,1,0,0,,,,,,,,100227,{B9957BCC-BA37-45C0-B9BD-432FC5521B2F},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.163289107684,39.9640254896644,768609,City Street,0,,0,2021/04/16 00:00:00+00,0,LOUISVILLE,BOULDER,MCCASLIN BLVD,AT,CHERRY ST,39.964032,-105.163299,3215215,2639,No Injury (PDO),2,0,0,0,0,LUPD,,On Road,Intersection,2,Straight On Level,Snowy,Daylight,Snow/Sleet/Hail,40,40,,,Broadside,FO:No,Broadside,,,Broadside,,East,Passenger Car/Van,Illegal Drugs,No Apparent Contributing Factor,15,Drove Wrong Way,CO,No,Yes,,No Injury (PDO),North,SUV,Illegal Drugs,No Apparent Contributing Factor,30,Going Straight,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,Impairment,,,,126021,{9BFBCFB6-FFF8-4939-9A92-9F5C4843BA19},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.163536606898,39.9686244889293,768610,City Street,0,,0,2021/09/10 14:42:00+00,1442,LOUISVILLE,BOULDER,MCCASLIN BLVD,AT,CENTURY DR,39.968631,-105.1635465,3216114,24058,Possible/Complaint of Injury (C,1,1,0,0,0,LUPD,,On Road,Intersection,2,Straight On Grade,Dry,Daylight,None,35,35,,,Overtaking Turn,FO:No,Overtaking Turn,,,Overtaking Turn,,South,SUV,No Impairment Suspected,No Apparent Contributing Factor,0,Making Left Turn,CO,No,Yes,,No Injury (PDO),South,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,0,Going Straight,CO,No,Yes,,2,Unknown,,,,,,0,0,No,,,1,0,,,,,,,,165034,{00EDA3B7-CB5B-44C0-9E82-EA497E3A329F},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.163289107684,39.9640254896644,768611,City Street,0,,0,2021/08/02 14:36:00+00,1436,LOUISVILLE,BOULDER,MCCASLIN BLVD,AT,CHERRY ST,39.964032,-105.163299,3215860,2639,No Injury (PDO),2,0,0,0,0,LUPD,,On Road,Intersection,2,Straight On Level,Dry,Daylight,None,40,40,,,Approach Turn,FO:No,Approach Turn,,,Approach Turn,,South,SUV,No Impairment Suspected,Unknown,10,Making Left Turn,CO,No,Yes,,No Injury (PDO),North,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,40,Going Straight,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,151573,{5304FC8D-3883-4E54-A78E-4BD96411DBF4},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.163289107684,39.9640254896644,768612,City Street,0,,0,2021/01/28 00:00:00+00,0,LOUISVILLE,BOULDER,MCCASLIN BLVD,AT,CHERRY ST,39.964032,-105.163299,3214830,2639,Evident Non-Incapacitating (B),3,0,1,0,0,LUPD,,On Road,Intersection,2,Straight On Level,Dry,Daylight,None,35,0,,,Broadside,FO:No,Broadside,,,Broadside,,North,Passenger Car/Van,No Impairment Suspected,Unknown,35,Going Straight,CO,No,Yes,,No Injury (PDO),West,SUV,No Impairment Suspected,,0,Making Left Turn,CO,No,Yes,,3,Unknown,,,,,,0,,No,,,1,0,,,,,,,,56465,{C67BF452-8892-4D45-96A3-28371DCE74EB},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.163289107684,39.9640254896644,768613,City Street,0,,0,2021/10/10 11:55:00+00,1155,LOUISVILLE,BOULDER,MCCASLIN BLVD,AT,CHERRY ST,39.964032,-105.163299,3216367,2639,No Injury (PDO),3,0,0,0,0,LUPD,,On Road,Intersection,2,Curve On Level,Dry,Daylight,None,40,35,,,Rear End,FO:No,Rear End,,,Rear End,,Northeast,SUV,No Impairment Suspected,Unknown,10,Going Straight,CO,No,Yes,,No Injury (PDO),Northeast,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,0,Stopped in Traffic,CO,No,No,None,1,Unknown,,,,,,0,,No,,,0,0,,,,,,,,172414,{EB13ECB8-D848-4B6E-AE2F-49E336E34925},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.163289107684,39.9640254896644,768614,City Street,0,,0,2021/04/18 15:54:00+00,1554,LOUISVILLE,BOULDER,MCCASLIN BLVD,AT,CHERRY ST,39.964032,-105.163299,3215229,2639,Evident Non-Incapacitating (B),1,0,1,0,0,LUPD,,On Road,Intersection,1,Straight On Level,Dry,Daylight,None,0,,,,Pedestrian,FO:No,Pedestrian,,,Pedestrian,,South,SUV,No Impairment Suspected,Unknown,0,Going Straight,CO,No,Yes,,No Injury (PDO),Unknown,,Unknown,No Apparent Contributing Factor,,,,,No,,3,Unknown,,,,,,0,0,No,,,1,0,,Pedestrian,,,,,,126080,{25C56CBF-6527-4783-BBC1-DA35522C2FEE},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
